A0NGI1	CGI_10010648	1e-31	TM234_ANOGA	reviewed	Transmembrane protein 234 homolog	AGAP012180	Anopheles gambiae (African malaria mosquito)	140		integral component of membrane [GO:0016021]		integral component of membrane [GO:0016021]	GO:0016021	CGI_10010648	scaffold1127	45024	45026	100	mRNA	43951	45586
Q75N73	CGI_10025484	8e-56	S39AE_MOUSE	reviewed	Zinc transporter ZIP14 (Factor for adipocyte differentiation 123) (FAD-123) (Solute carrier family 39 member 14) (Zrt- and Irt-like protein 14) (ZIP-14)	Slc39a14 Fad123 Kiaa0062 Zip14	Mus musculus (Mouse)	489	cellular zinc ion homeostasis [GO:0006882]; iron ion transport [GO:0006826]; zinc II ion transmembrane import [GO:0071578]; zinc II ion transmembrane transport [GO:0071577]; zinc II ion transport [GO:0006829]	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; lamellipodium [GO:0030027]; plasma membrane [GO:0005886]	ferrous iron transmembrane transporter activity [GO:0015093]; manganese ion transmembrane transporter activity [GO:0005384]; zinc ion transmembrane transporter activity [GO:0005385]	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; lamellipodium [GO:0030027]; plasma membrane [GO:0005886]; ferrous iron transmembrane transporter activity [GO:0015093]; manganese ion transmembrane transporter activity [GO:0005384]; zinc ion transmembrane transporter activity [GO:0005385]; cellular zinc ion homeostasis [GO:0006882]; iron ion transport [GO:0006826]; zinc II ion transmembrane import [GO:0071578]; zinc II ion transmembrane transport [GO:0071577]; zinc II ion transport [GO:0006829]	GO:0005384; GO:0005385; GO:0005737; GO:0005886; GO:0005887; GO:0006826; GO:0006829; GO:0006882; GO:0015093; GO:0016021; GO:0030027; GO:0071577; GO:0071578	CGI_10025484	scaffold1188	544056	544058	-100	mRNA	524746	544144
Q75QN2	CGI_10017467	7e-158	INT8_HUMAN	reviewed	Integrator complex subunit 8 (Int8) (Protein kaonashi-1)	INTS8 C8orf52	Homo sapiens (Human)	995	snRNA processing [GO:0016180]; snRNA transcription from RNA polymerase II promoter [GO:0042795]	integrator complex [GO:0032039]; nucleoplasm [GO:0005654]		integrator complex [GO:0032039]; nucleoplasm [GO:0005654]; snRNA processing [GO:0016180]; snRNA transcription from RNA polymerase II promoter [GO:0042795]	GO:0005654; GO:0016180; GO:0032039; GO:0042795	CGI_10017467	scaffold1037	367553	367555	-100	mRNA	359042	384651
Q75WF2	CGI_10018880	9e-41	DNA2_ACAPL	reviewed	Plancitoxin-1 (EC 3.1.22.1) (Plancitoxin I) (Plan-I) [Cleaved into: Plancitoxin-1 subunit alpha; Plancitoxin-1 subunit beta]		Acanthaster planci (Crown-of-thorns starfish)	358	apoptotic process [GO:0006915]	extracellular region [GO:0005576]	deoxyribonuclease II activity [GO:0004531]	extracellular region [GO:0005576]; deoxyribonuclease II activity [GO:0004531]; apoptotic process [GO:0006915]	GO:0004531; GO:0005576; GO:0006915	CGI_10018880	scaffold914	210734	210736	-100	mRNA	193050	211566
Q7SY52	CGI_10009786	8e-131	STK10_DANRE	reviewed	Serine/threonine-protein kinase 10 (EC 2.7.11.1)	stk10 zgc:63495	Danio rerio (Zebrafish) (Brachydanio rerio)	974	activation of protein kinase activity [GO:0032147]; cell cycle [GO:0007049]; protein autophosphorylation [GO:0046777]; regulation of apoptotic process [GO:0042981]; regulation of lymphocyte migration [GO:2000401]; regulation of mitotic cell cycle [GO:0007346]; signal transduction by protein phosphorylation [GO:0023014]; stress-activated protein kinase signaling cascade [GO:0031098]	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]	ATP binding [GO:0005524]; protein homodimerization activity [GO:0042803]; protein serine/threonine kinase activity [GO:0004674]	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; protein homodimerization activity [GO:0042803]; protein serine/threonine kinase activity [GO:0004674]; activation of protein kinase activity [GO:0032147]; cell cycle [GO:0007049]; protein autophosphorylation [GO:0046777]; regulation of apoptotic process [GO:0042981]; regulation of lymphocyte migration [GO:2000401]; regulation of mitotic cell cycle [GO:0007346]; signal transduction by protein phosphorylation [GO:0023014]; stress-activated protein kinase signaling cascade [GO:0031098]	GO:0004674; GO:0005524; GO:0005737; GO:0005886; GO:0007049; GO:0007346; GO:0023014; GO:0031098; GO:0032147; GO:0042803; GO:0042981; GO:0046777; GO:2000401	CGI_10009786	scaffold43314	222825	222827	100	mRNA	191485	222898
Q7SY73	CGI_10013782	3e-58	ABH6B_XENLA	reviewed	Monoacylglycerol lipase abhd6-B (EC 3.1.1.23) (Abhydrolase domain-containing protein 6-B)	abhd6-b	Xenopus laevis (African clawed frog)	337	acylglycerol catabolic process [GO:0046464]	integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]	acylglycerol lipase activity [GO:0047372]	integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]; acylglycerol lipase activity [GO:0047372]; acylglycerol catabolic process [GO:0046464]	GO:0005739; GO:0016021; GO:0046464; GO:0047372	CGI_10013782	scaffold1409	74798	74800	100	mRNA	72987	87792
Q7TPD0	CGI_10005253	0.0	INT3_MOUSE	reviewed	Integrator complex subunit 3 (Int3) (SOSS complex subunit A) (Sensor of single-strand DNA complex subunit A) (SOSS-A) (Sensor of ssDNA subunit A)	Ints3	Mus musculus (Mouse)	1041	cellular response to DNA damage stimulus [GO:0006974]; DNA repair [GO:0006281]; mitotic cell cycle checkpoint [GO:0007093]; response to ionizing radiation [GO:0010212]; snRNA processing [GO:0016180]	cytoplasm [GO:0005737]; integrator complex [GO:0032039]; nucleolus [GO:0005730]; nucleus [GO:0005634]; SOSS complex [GO:0070876]		cytoplasm [GO:0005737]; integrator complex [GO:0032039]; nucleolus [GO:0005730]; nucleus [GO:0005634]; SOSS complex [GO:0070876]; cellular response to DNA damage stimulus [GO:0006974]; DNA repair [GO:0006281]; mitotic cell cycle checkpoint [GO:0007093]; response to ionizing radiation [GO:0010212]; snRNA processing [GO:0016180]	GO:0005634; GO:0005730; GO:0005737; GO:0006281; GO:0006974; GO:0007093; GO:0010212; GO:0016180; GO:0032039; GO:0070876	CGI_10005253	scaffold41588	34400	34402	100	mRNA	26701	37002
Q7ZTY7	CGI_10019642	1e-31	USE1_DANRE	reviewed	Vesicle transport protein USE1 (USE1-like protein)	use1 use1l zgc:56402	Danio rerio (Zebrafish) (Brachydanio rerio)	258	protein transport [GO:0015031]; vesicle-mediated transport [GO:0016192]	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]		endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; protein transport [GO:0015031]; vesicle-mediated transport [GO:0016192]	GO:0005789; GO:0015031; GO:0016021; GO:0016192	CGI_10019642	scaffold1896	328697	328699	100	mRNA	318066	331623
Q7ZVA6	CGI_10010714	0.0	IF4A3_DANRE	reviewed	Eukaryotic initiation factor 4A-III (eIF-4A-III) (eIF4A-III) (EC 3.6.4.13) (ATP-dependent RNA helicase DDX48) (ATP-dependent RNA helicase eIF4A-3) (DEAD box protein 48) (Eukaryotic translation initiation factor 4A isoform 3)	eif4a3 ddx48	Danio rerio (Zebrafish) (Brachydanio rerio)	406	mRNA processing [GO:0006397]; mRNA transport [GO:0051028]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; regulation of gene expression [GO:0010468]; regulation of translation [GO:0006417]; RNA secondary structure unwinding [GO:0010501]; RNA splicing [GO:0008380]	catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleolus [GO:0005730]	ATP binding [GO:0005524]; ATP-dependent RNA helicase activity [GO:0004004]; RNA binding [GO:0003723]	catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleolus [GO:0005730]; ATP binding [GO:0005524]; ATP-dependent RNA helicase activity [GO:0004004]; RNA binding [GO:0003723]; mRNA processing [GO:0006397]; mRNA transport [GO:0051028]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; regulation of gene expression [GO:0010468]; regulation of translation [GO:0006417]; RNA secondary structure unwinding [GO:0010501]; RNA splicing [GO:0008380]	GO:0000184; GO:0000381; GO:0003723; GO:0004004; GO:0005524; GO:0005730; GO:0005737; GO:0006397; GO:0006417; GO:0008380; GO:0010468; GO:0010501; GO:0016607; GO:0051028; GO:0071013	CGI_10010714	scaffold43520	78962	78964	100	mRNA	78863	95530
Q80U96	CGI_10021125	0.0	XPO1_RAT	reviewed	Exportin-1 (Exp1) (Chromosome region maintenance 1 protein homolog)	Xpo1 Crm1	Rattus norvegicus (Rat)	1071	mRNA transport [GO:0051028]; negative regulation of transcription from RNA polymerase II promoter [GO:0000122]; protein export from nucleus [GO:0006611]; protein localization to nucleus [GO:0034504]; regulation of centrosome duplication [GO:0010824]; regulation of protein catabolic process [GO:0042176]; regulation of protein export from nucleus [GO:0046825]; response to drug [GO:0042493]; ribosomal large subunit export from nucleus [GO:0000055]; ribosomal small subunit export from nucleus [GO:0000056]	annulate lamellae [GO:0005642]; Cajal body [GO:0015030]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; intracellular ribonucleoprotein complex [GO:0030529]; kinetochore [GO:0000776]; nuclear membrane [GO:0031965]; nucleolus [GO:0005730]; nucleus [GO:0005634]	nuclear export signal receptor activity [GO:0005049]; protein domain specific binding [GO:0019904]; Ran GTPase binding [GO:0008536]; RNA binding [GO:0003723]	annulate lamellae [GO:0005642]; Cajal body [GO:0015030]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; intracellular ribonucleoprotein complex [GO:0030529]; kinetochore [GO:0000776]; nuclear membrane [GO:0031965]; nucleolus [GO:0005730]; nucleus [GO:0005634]; nuclear export signal receptor activity [GO:0005049]; protein domain specific binding [GO:0019904]; Ran GTPase binding [GO:0008536]; RNA binding [GO:0003723]; mRNA transport [GO:0051028]; negative regulation of transcription from RNA polymerase II promoter [GO:0000122]; protein export from nucleus [GO:0006611]; protein localization to nucleus [GO:0034504]; regulation of centrosome duplication [GO:0010824]; regulation of protein catabolic process [GO:0042176]; regulation of protein export from nucleus [GO:0046825]; response to drug [GO:0042493]; ribosomal large subunit export from nucleus [GO:0000055]; ribosomal small subunit export from nucleus [GO:0000056]	GO:0000055; GO:0000056; GO:0000122; GO:0000776; GO:0003723; GO:0005049; GO:0005634; GO:0005642; GO:0005730; GO:0005737; GO:0005829; GO:0006611; GO:0008536; GO:0010824; GO:0015030; GO:0019904; GO:0030529; GO:0031965; GO:0034504; GO:0042176; GO:0042493; GO:0046825; GO:0051028	CGI_10021125	scaffold610	474349	474351	100	mRNA	470294	477844
Q80ZJ7	CGI_10014713	4e-08	SNX32_MOUSE	reviewed	Sorting nexin-32 (Sorting nexin-6B)	Snx32 Snx6b	Mus musculus (Mouse)	404	endocytosis [GO:0006897]; protein transport [GO:0015031]; vesicle organization [GO:0016050]	endosome [GO:0005768]; extrinsic component of membrane [GO:0019898]	phosphatidylinositol binding [GO:0035091]	endosome [GO:0005768]; extrinsic component of membrane [GO:0019898]; phosphatidylinositol binding [GO:0035091]; endocytosis [GO:0006897]; protein transport [GO:0015031]; vesicle organization [GO:0016050]	GO:0005768; GO:0006897; GO:0015031; GO:0016050; GO:0019898; GO:0035091	CGI_10014713	scaffold659	355954	355956	100	mRNA	350486	357246
Q86UW6	CGI_10028574	1e-40	N4BP2_HUMAN	reviewed	NEDD4-binding protein 2 (N4BP2) (EC 3.-.-.-) (BCL-3-binding protein)	N4BP2 B3BP KIAA1413	Homo sapiens (Human)	1770		cytosol [GO:0005829]	ATP binding [GO:0005524]; ATP-dependent polydeoxyribonucleotide 5'-hydroxyl-kinase activity [GO:0046404]; endonuclease activity [GO:0004519]	cytosol [GO:0005829]; ATP binding [GO:0005524]; ATP-dependent polydeoxyribonucleotide 5'-hydroxyl-kinase activity [GO:0046404]; endonuclease activity [GO:0004519]	GO:0004519; GO:0005524; GO:0005829; GO:0046404	CGI_10028574	scaffold1024	1308344	1308346	100	mRNA	1283549	1309169
Q86WG5	CGI_10026116	0.0	MTMRD_HUMAN	reviewed	Myotubularin-related protein 13 (SET-binding factor 2)	SBF2 CMT4B2 KIAA1766 MTMR13	Homo sapiens (Human)	1849	membrane organization [GO:0061024]; myelination [GO:0042552]; protein tetramerization [GO:0051262]	cytosol [GO:0005829]; membrane [GO:0016020]; vacuolar membrane [GO:0005774]	phosphatase binding [GO:0019902]; phosphatase regulator activity [GO:0019208]; phosphatidylinositol binding [GO:0035091]; protein homodimerization activity [GO:0042803]; Rab guanyl-nucleotide exchange factor activity [GO:0017112]	cytosol [GO:0005829]; membrane [GO:0016020]; vacuolar membrane [GO:0005774]; phosphatase binding [GO:0019902]; phosphatase regulator activity [GO:0019208]; phosphatidylinositol binding [GO:0035091]; protein homodimerization activity [GO:0042803]; Rab guanyl-nucleotide exchange factor activity [GO:0017112]; membrane organization [GO:0061024]; myelination [GO:0042552]; protein tetramerization [GO:0051262]	GO:0005774; GO:0005829; GO:0016020; GO:0017112; GO:0019208; GO:0019902; GO:0035091; GO:0042552; GO:0042803; GO:0051262; GO:0061024	CGI_10026116	scaffold204	531365	531367	100	mRNA	515741	537407
Q86WZ0	CGI_10008667	5e-89	HEAT4_HUMAN	reviewed	HEAT repeat-containing protein 4	HEATR4	Homo sapiens (Human)	1026						CGI_10008667	scaffold418	16292	16294	-100	mRNA	4828	18090
Q8AYS7	CGI_10028314	6e-94	CENPI_CHICK	reviewed	Centromere protein I (CENP-I)	CENPI	Gallus gallus (Chicken)	753	centromere complex assembly [GO:0034508]	cytosol [GO:0005829]; kinetochore [GO:0000776]; nuclear body [GO:0016604]		cytosol [GO:0005829]; kinetochore [GO:0000776]; nuclear body [GO:0016604]; centromere complex assembly [GO:0034508]	GO:0000776; GO:0005829; GO:0016604; GO:0034508	CGI_10028314	scaffold1532	1613196	1613198	100	mRNA	1610301	1631386
Q8BFR4	CGI_10028421	4e-159	GNS_MOUSE	reviewed	N-acetylglucosamine-6-sulfatase (EC 3.1.6.14) (Glucosamine-6-sulfatase) (G6S)	Gns	Mus musculus (Mouse)	544	glycosaminoglycan metabolic process [GO:0030203]	extracellular exosome [GO:0070062]; lysosome [GO:0005764]	metal ion binding [GO:0046872]; N-acetylglucosamine-6-sulfatase activity [GO:0008449]; sulfuric ester hydrolase activity [GO:0008484]	extracellular exosome [GO:0070062]; lysosome [GO:0005764]; metal ion binding [GO:0046872]; N-acetylglucosamine-6-sulfatase activity [GO:0008449]; sulfuric ester hydrolase activity [GO:0008484]; glycosaminoglycan metabolic process [GO:0030203]	GO:0005764; GO:0008449; GO:0008484; GO:0030203; GO:0046872; GO:0070062	CGI_10028421	scaffold102	110675	110677	-100	mRNA	106910	127626
Q8BGF9	CGI_10011288	8e-29	S2544_MOUSE	reviewed	Solute carrier family 25 member 44	Slc25a44	Mus musculus (Mouse)	314	mitochondrial transport [GO:0006839]	integral component of mitochondrial outer membrane [GO:0031307]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]	transmembrane transporter activity [GO:0022857]	integral component of mitochondrial outer membrane [GO:0031307]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; transmembrane transporter activity [GO:0022857]; mitochondrial transport [GO:0006839]	GO:0005739; GO:0005743; GO:0006839; GO:0022857; GO:0031307	CGI_10011288	scaffold1821	146021	146023	-100	mRNA	145630	148501
Q8BJ34	CGI_10007033	0.0	MARF1_MOUSE	reviewed	Meiosis regulator and mRNA stability factor 1 (Limkain-b1) (Meiosis arrest female protein 1)	Marf1 Kiaa0430 Lkap	Mus musculus (Mouse)	1730	double-strand break repair [GO:0006302]; female meiotic nuclear division [GO:0007143]; negative regulation of phosphatase activity [GO:0010923]; oogenesis [GO:0048477]; regulation of gene expression [GO:0010468]	Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; peroxisome [GO:0005777]	RNA binding [GO:0003723]	Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; peroxisome [GO:0005777]; RNA binding [GO:0003723]; double-strand break repair [GO:0006302]; female meiotic nuclear division [GO:0007143]; negative regulation of phosphatase activity [GO:0010923]; oogenesis [GO:0048477]; regulation of gene expression [GO:0010468]	GO:0003723; GO:0005777; GO:0005794; GO:0006302; GO:0007143; GO:0010468; GO:0010923; GO:0016020; GO:0043231; GO:0048477	CGI_10007033	scaffold42508	140832	140834	100	mRNA	132335	147112
Q8BK67	CGI_10011007	3e-170	RCC2_MOUSE	reviewed	Protein RCC2	Rcc2 Kiaa1470	Mus musculus (Mouse)	520	activation of GTPase activity [GO:0090630]; cell cycle [GO:0007049]; cell division [GO:0051301]; chromosome passenger complex localization to kinetochore [GO:0072356]; establishment of protein localization [GO:0045184]; focal adhesion assembly [GO:0048041]; integrin-mediated signaling pathway [GO:0007229]; negative regulation of focal adhesion assembly [GO:0051895]; negative regulation of GTPase activity [GO:0034260]; negative regulation of substrate adhesion-dependent cell spreading [GO:1900025]; positive regulation of attachment of spindle microtubules to kinetochore [GO:0051987]; positive regulation of G2/M transition of mitotic cell cycle [GO:0010971]; regulation of cell migration [GO:0030334]; regulation of fibroblast migration [GO:0010762]; regulation of ruffle assembly [GO:1900027]	chromosome, centromeric core domain [GO:0034506]; early endosome membrane [GO:0031901]; microtubule [GO:0005874]; midbody [GO:0030496]; mitotic spindle midzone [GO:1990023]; nucleolus [GO:0005730]; nucleus [GO:0005634]; plasma membrane [GO:0005886]	microtubule binding [GO:0008017]; protein domain specific binding [GO:0019904]; protein kinase binding [GO:0019901]; Rac GTPase binding [GO:0048365]; RNA binding [GO:0003723]; small GTPase binding [GO:0031267]	chromosome, centromeric core domain [GO:0034506]; early endosome membrane [GO:0031901]; microtubule [GO:0005874]; midbody [GO:0030496]; mitotic spindle midzone [GO:1990023]; nucleolus [GO:0005730]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; microtubule binding [GO:0008017]; protein domain specific binding [GO:0019904]; protein kinase binding [GO:0019901]; Rac GTPase binding [GO:0048365]; RNA binding [GO:0003723]; small GTPase binding [GO:0031267]; activation of GTPase activity [GO:0090630]; cell cycle [GO:0007049]; cell division [GO:0051301]; chromosome passenger complex localization to kinetochore [GO:0072356]; establishment of protein localization [GO:0045184]; focal adhesion assembly [GO:0048041]; integrin-mediated signaling pathway [GO:0007229]; negative regulation of focal adhesion assembly [GO:0051895]; negative regulation of GTPase activity [GO:0034260]; negative regulation of substrate adhesion-dependent cell spreading [GO:1900025]; positive regulation of attachment of spindle microtubules to kinetochore [GO:0051987]; positive regulation of G2/M transition of mitotic cell cycle [GO:0010971]; regulation of cell migration [GO:0030334]; regulation of fibroblast migration [GO:0010762]; regulation of ruffle assembly [GO:1900027]	GO:0003723; GO:0005634; GO:0005730; GO:0005874; GO:0005886; GO:0007049; GO:0007229; GO:0008017; GO:0010762; GO:0010971; GO:0019901; GO:0019904; GO:0030334; GO:0030496; GO:0031267; GO:0031901; GO:0034260; GO:0034506; GO:0045184; GO:0048041; GO:0048365; GO:0051301; GO:0051895; GO:0051987; GO:0072356; GO:0090630; GO:1900025; GO:1900027; GO:1990023	CGI_10011007	scaffold308	108209	108211	-100	mRNA	89849	109933
