P29590	CGI_10027289	GO:0000784; GO:0000792; GO:0001666; GO:0001932; GO:0002230; GO:0003677; GO:0003713; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006351; GO:0006355; GO:0006461; GO:0006605; GO:0006915; GO:0006919; GO:0006977; GO:0007050; GO:0007179; GO:0007182; GO:0007184; GO:0008270; GO:0008285; GO:0008630; GO:0008631; GO:0009411; GO:0010332; GO:0010522; GO:0010761; GO:0016032; GO:0016363; GO:0016525; GO:0016605; GO:0030099; GO:0030155; GO:0030308; GO:0030578; GO:0031065; GO:0031625; GO:0031901; GO:0031965; GO:0032183; GO:0032206; GO:0032211; GO:0032469; GO:0032922; GO:0032938; GO:0034097; GO:0042406; GO:0042752; GO:0042771; GO:0042803; GO:0043153; GO:0043161; GO:0045087; GO:0045165; GO:0045345; GO:0045892; GO:0045930; GO:0045944; GO:0046332; GO:0046982; GO:0048146; GO:0048384; GO:0050713; GO:0050821; GO:0050897; GO:0051457; GO:0051607; GO:0051974; GO:0060058; GO:0060333; GO:0060444; GO:0070059; GO:0071353; GO:0090398; GO:0097191; GO:1901796; GO:1902187; GO:1904816; GO:2000059; GO:2000779; GO:2001238
P29590	CGI_10027990	GO:0000784; GO:0000792; GO:0001666; GO:0001932; GO:0002230; GO:0003677; GO:0003713; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006351; GO:0006355; GO:0006461; GO:0006605; GO:0006915; GO:0006919; GO:0006977; GO:0007050; GO:0007179; GO:0007182; GO:0007184; GO:0008270; GO:0008285; GO:0008630; GO:0008631; GO:0009411; GO:0010332; GO:0010522; GO:0010761; GO:0016032; GO:0016363; GO:0016525; GO:0016605; GO:0030099; GO:0030155; GO:0030308; GO:0030578; GO:0031065; GO:0031625; GO:0031901; GO:0031965; GO:0032183; GO:0032206; GO:0032211; GO:0032469; GO:0032922; GO:0032938; GO:0034097; GO:0042406; GO:0042752; GO:0042771; GO:0042803; GO:0043153; GO:0043161; GO:0045087; GO:0045165; GO:0045345; GO:0045892; GO:0045930; GO:0045944; GO:0046332; GO:0046982; GO:0048146; GO:0048384; GO:0050713; GO:0050821; GO:0050897; GO:0051457; GO:0051607; GO:0051974; GO:0060058; GO:0060333; GO:0060444; GO:0070059; GO:0071353; GO:0090398; GO:0097191; GO:1901796; GO:1902187; GO:1904816; GO:2000059; GO:2000779; GO:2001238
P29617	CGI_10022026	GO:0000122; GO:0001078; GO:0001708; GO:0001754; GO:0003677; GO:0003700; GO:0005634; GO:0005886; GO:0005938; GO:0006351; GO:0006355; GO:0006909; GO:0007399; GO:0007400; GO:0007402; GO:0007405; GO:0007406; GO:0007409; GO:0007411; GO:0007416; GO:0007417; GO:0007419; GO:0007420; GO:0007422; GO:0007423; GO:0007465; GO:0007619; GO:0008049; GO:0008104; GO:0008285; GO:0008356; GO:0010001; GO:0010628; GO:0010629; GO:0042673; GO:0042676; GO:0045165; GO:0045178; GO:0045179; GO:0045180; GO:0045664; GO:0045676; GO:0045944; GO:0048813; GO:0050771; GO:0050909; GO:0055059; GO:0055060; GO:0060385; GO:0070314; GO:0070983; GO:1900180
P29691	CGI_10001407	GO:0003746; GO:0003924; GO:0005525; GO:0005737; GO:0010629; GO:0050829
P29691	CGI_10017178	GO:0003746; GO:0003924; GO:0005525; GO:0005737; GO:0010629; GO:0050829
P29693	CGI_10021397	GO:0003746; GO:0005853
P29755	CGI_10012448	GO:0001568; GO:0001596; GO:0001666; GO:0001822; GO:0001991; GO:0004945; GO:0006954; GO:0007204; GO:0007584; GO:0009651; GO:0012506; GO:0016021; GO:0016323; GO:0017046; GO:0019229; GO:0031983; GO:0035094; GO:0035902; GO:0042493; GO:0042756; GO:0043621; GO:0043627; GO:0045777; GO:0071549; GO:0090190
P29995	CGI_10001263	GO:0005220; GO:0005509; GO:0005737; GO:0005783; GO:0005789; GO:0005886; GO:0007165; GO:0007202; GO:0007223; GO:0016021; GO:0016529; GO:0030424; GO:0038095; GO:0038096; GO:0043209; GO:0050796; GO:0051209; GO:0070679; GO:0071456; GO:1903779
P30044	CGI_10027917	GO:0001016; GO:0004601; GO:0005102; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0006954; GO:0006979; GO:0008379; GO:0016209; GO:0016480; GO:0031410; GO:0032967; GO:0034599; GO:0034614; GO:0042744; GO:0043027; GO:0043066; GO:0043231; GO:0045454; GO:0046983; GO:0048471; GO:0051354; GO:0051920; GO:0060785; GO:0070062; GO:0070995; GO:0072541; GO:2001057
P30050	CGI_10000595	GO:0000027; GO:0000184; GO:0003723; GO:0003735; GO:0005730; GO:0005829; GO:0005925; GO:0006364; GO:0006412; GO:0006413; GO:0006614; GO:0016020; GO:0019083; GO:0019843; GO:0022625; GO:0031012; GO:0070062
P30050	CGI_10009164	GO:0000027; GO:0000184; GO:0003723; GO:0003735; GO:0005730; GO:0005829; GO:0005925; GO:0006364; GO:0006412; GO:0006413; GO:0006614; GO:0016020; GO:0019083; GO:0019843; GO:0022625; GO:0031012; GO:0070062
P30051	CGI_10013700	GO:0000982; GO:0001085; GO:0001134; GO:0001159; GO:0001223; GO:0003143; GO:0003677; GO:0003700; GO:0005634; GO:0005654; GO:0005667; GO:0006351; GO:0006355; GO:0006461; GO:0007507; GO:0014883; GO:0030903; GO:0035329; GO:0042127; GO:0045893; GO:0045944; GO:0046982; GO:0048339; GO:0048368; GO:0071148; GO:0071300; GO:0071902; GO:1902459; GO:1902895
P30122	CGI_10004526	GO:0004771; GO:0004806; GO:0005576; GO:0005737; GO:0016042; GO:0052689
P30122	CGI_10019560	GO:0004771; GO:0004806; GO:0005576; GO:0005737; GO:0016042; GO:0052689
P30122	CGI_10028878	GO:0004771; GO:0004806; GO:0005576; GO:0005737; GO:0016042; GO:0052689
P30141	CGI_10010438	GO:0005576; GO:0005618; GO:0016020; GO:0019864
P30163	CGI_10022729	GO:0005524; GO:0005737; GO:0005856
P30170	CGI_10026847	GO:0005524; GO:0005737; GO:0005856
P30260	CGI_10009838	GO:0005634; GO:0005654; GO:0005680; GO:0005737; GO:0005813; GO:0005819; GO:0005829; GO:0007091; GO:0008283; GO:0019903; GO:0031145; GO:0042787; GO:0043161; GO:0051436; GO:0051437; GO:0051439; GO:0070979
P30280	CGI_10008051	GO:0000307; GO:0000785; GO:0001934; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0007049; GO:0007616; GO:0008284; GO:0008344; GO:0019901; GO:0031965; GO:0043066; GO:0045737; GO:0051301; GO:0051726; GO:0071481; GO:0097129; GO:1900087
P30305	CGI_10023985	GO:0000086; GO:0000278; GO:0000922; GO:0001556; GO:0004721; GO:0004725; GO:0005654; GO:0005813; GO:0005829; GO:0006468; GO:0007144; GO:0008284; GO:0019901; GO:0032467; GO:0045860; GO:0045931; GO:0051301; GO:1902751
P30311	CGI_10014010	GO:0004725; GO:0005622; GO:0007049; GO:0051301; GO:1902751
P30409	CGI_10022756	GO:0005886; GO:0006928; GO:0007155; GO:0007342; GO:0016021; GO:0030913
P30430	CGI_10003191	GO:0000139; GO:0001941; GO:0004252; GO:0005886; GO:0008039; GO:0016021; GO:0097090; GO:0097688
P30430	CGI_10016370	GO:0000139; GO:0001941; GO:0004252; GO:0005886; GO:0008039; GO:0016021; GO:0097090; GO:0097688
P30437	CGI_10013317	GO:0004508; GO:0005506; GO:0005623; GO:0006694; GO:0007548; GO:0016020; GO:0020037; GO:0042448; GO:0047442
P30533	CGI_10003942	GO:0005102; GO:0005576; GO:0005768; GO:0005783; GO:0005793; GO:0005794; GO:0005796; GO:0005801; GO:0005886; GO:0008201; GO:0009986; GO:0010916; GO:0031904; GO:0032091; GO:0035473; GO:0048019; GO:0048237; GO:0048259; GO:0050750; GO:0070326; GO:1900116; GO:1900222
P30550	CGI_10027318	GO:0005886; GO:0005887; GO:0007186; GO:0007200; GO:0008188; GO:0008283; GO:0008528; GO:0035176; GO:0036343; GO:0042127; GO:0043207; GO:0061744
P30551	CGI_10026672	GO:0001659; GO:0001696; GO:0002023; GO:0004951; GO:0005737; GO:0005764; GO:0005768; GO:0005783; GO:0005886; GO:0005887; GO:0007204; GO:0007584; GO:0007631; GO:0009314; GO:0009408; GO:0030073; GO:0030157; GO:0031016; GO:0031100; GO:0031532; GO:0032496; GO:0032870; GO:0042277; GO:0042594; GO:0042755; GO:0043195; GO:0043266; GO:0046883; GO:0048545; GO:0051384; GO:0051924; GO:0090274; GO:1901652
P30551	CGI_10027768	GO:0001659; GO:0001696; GO:0002023; GO:0004951; GO:0005737; GO:0005764; GO:0005768; GO:0005783; GO:0005886; GO:0005887; GO:0007204; GO:0007584; GO:0007631; GO:0009314; GO:0009408; GO:0030073; GO:0030157; GO:0031016; GO:0031100; GO:0031532; GO:0032496; GO:0032870; GO:0042277; GO:0042594; GO:0042755; GO:0043195; GO:0043266; GO:0046883; GO:0048545; GO:0051384; GO:0051924; GO:0090274; GO:1901652
P30568	CGI_10013076	GO:0004364; GO:0005737
P30568	CGI_10013077	GO:0004364; GO:0005737
P30568	CGI_10019455	GO:0004364; GO:0005737
P30568	CGI_10019456	GO:0004364; GO:0005737
P30568	CGI_10024197	GO:0004364; GO:0005737
P30664	CGI_10002989	GO:0000785; GO:0003677; GO:0003678; GO:0003682; GO:0005524; GO:0005634; GO:0006268; GO:0006270; GO:0007049; GO:0030174; GO:0042555; GO:0046872
P30664	CGI_10022275	GO:0000785; GO:0003677; GO:0003678; GO:0003682; GO:0005524; GO:0005634; GO:0006268; GO:0006270; GO:0007049; GO:0030174; GO:0042555; GO:0046872
P30681	CGI_10026494	GO:0000790; GO:0000793; GO:0001158; GO:0001938; GO:0002437; GO:0003677; GO:0003684; GO:0003690; GO:0003700; GO:0003723; GO:0005615; GO:0005623; GO:0005634; GO:0005730; GO:0005737; GO:0006265; GO:0006310; GO:0006351; GO:0006357; GO:0007283; GO:0007289; GO:0008134; GO:0008301; GO:0008584; GO:0010628; GO:0010629; GO:0019904; GO:0032075; GO:0032496; GO:0032728; GO:0042056; GO:0043234; GO:0043388; GO:0044212; GO:0044378; GO:0045087; GO:0045089; GO:0045648; GO:0045654; GO:0045892; GO:0045893; GO:0045944; GO:0048471; GO:0048545; GO:0050767; GO:0050786; GO:0050829; GO:0050830; GO:0060326; GO:0071222; GO:0072091; GO:0097100; GO:1902042
P30682	CGI_10023351	GO:0003924; GO:0004871; GO:0005525; GO:0007188; GO:0031683; GO:0046872
P30683	CGI_10014759	GO:0003924; GO:0004871; GO:0005525; GO:0007188; GO:0031683; GO:0046872
P30684	CGI_10022272	GO:0003924; GO:0004871; GO:0005525; GO:0007186; GO:0031683; GO:0046872
P30710	CGI_10025106	GO:0004602; GO:0005576; GO:0006979
P30731	CGI_10006573	GO:0004983; GO:0005886; GO:0016021; GO:0051384; GO:0097730
P30749	CGI_10002123	GO:0005829; GO:0006777; GO:0030366; GO:0032324
P30757	CGI_10008062	GO:0000786; GO:0003677; GO:0005634; GO:0005811; GO:0046982
P30757	CGI_10008068	GO:0000786; GO:0003677; GO:0005634; GO:0005811; GO:0046982
P30757	CGI_10008073	GO:0000786; GO:0003677; GO:0005634; GO:0005811; GO:0046982
P30757	CGI_10008078	GO:0000786; GO:0003677; GO:0005634; GO:0005811; GO:0046982
P30757	CGI_10008083	GO:0000786; GO:0003677; GO:0005634; GO:0005811; GO:0046982
P30769	CGI_10000158	GO:0005524; GO:0006810; GO:0016887
P30825	CGI_10022159	GO:0005886; GO:0005887; GO:0006810; GO:0006865; GO:0015171; GO:0015181; GO:0016020
P30842	CGI_10021866	GO:0005212; GO:0016491
P30874	CGI_10027719	GO:0004994; GO:0005829; GO:0005886; GO:0005887; GO:0006937; GO:0007187; GO:0007193; GO:0007267; GO:0007283; GO:0007584; GO:0007586; GO:0008285; GO:0021549; GO:0030165; GO:0030432; GO:0030900; GO:0042594; GO:0042923; GO:0043005; GO:0071385; GO:0071392
P30875	CGI_10005507	GO:0004994; GO:0005829; GO:0005886; GO:0005887; GO:0006937; GO:0007186; GO:0007193; GO:0007218; GO:0007283; GO:0008285; GO:0016020; GO:0021549; GO:0030165; GO:0030432; GO:0030900; GO:0042594; GO:0042923; GO:0043005; GO:0071385; GO:0071392
P30875	CGI_10016290	GO:0004994; GO:0005829; GO:0005886; GO:0005887; GO:0006937; GO:0007186; GO:0007193; GO:0007218; GO:0007283; GO:0008285; GO:0016020; GO:0021549; GO:0030165; GO:0030432; GO:0030900; GO:0042594; GO:0042923; GO:0043005; GO:0071385; GO:0071392
P30884	CGI_10015720	GO:0001503; GO:0005125; GO:0005615; GO:0008083; GO:0030154; GO:0051216
P30885	CGI_10011133	GO:0001503; GO:0005125; GO:0005578; GO:0005615; GO:0008083; GO:0030154; GO:0051216
P30938	CGI_10007350	GO:0004994; GO:0005737; GO:0005886; GO:0005887; GO:0007193; GO:0007268; GO:0008285; GO:0042923; GO:0043005; GO:0050796; GO:0071385
P30974	CGI_10027704	GO:0002121; GO:0004995; GO:0005887; GO:0007186; GO:0007217; GO:0007218; GO:0008188; GO:0016021
P30975	CGI_10007698	GO:0004995; GO:0005886; GO:0005887; GO:0007186; GO:0007217; GO:0007218; GO:0008188; GO:0016021; GO:0042048; GO:0050805; GO:0050911; GO:1904058
P30975	CGI_10013522	GO:0004995; GO:0005886; GO:0005887; GO:0007186; GO:0007217; GO:0007218; GO:0008188; GO:0016021; GO:0042048; GO:0050805; GO:0050911; GO:1904058
P30975	CGI_10015590	GO:0004995; GO:0005886; GO:0005887; GO:0007186; GO:0007217; GO:0007218; GO:0008188; GO:0016021; GO:0042048; GO:0050805; GO:0050911; GO:1904058
P30975	CGI_10017231	GO:0004995; GO:0005886; GO:0005887; GO:0007186; GO:0007217; GO:0007218; GO:0008188; GO:0016021; GO:0042048; GO:0050805; GO:0050911; GO:1904058
P30988	CGI_10005403	GO:0004872; GO:0004948; GO:0005623; GO:0005886; GO:0005887; GO:0007166; GO:0007189; GO:0007204; GO:0008565; GO:0015031; GO:0030819; GO:0031623; GO:0032841; GO:0045762; GO:0051384; GO:0072659
P30997	CGI_10025857	GO:0001755; GO:0005198; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0005912; GO:0005913; GO:0007409; GO:0008104; GO:0015629; GO:0016337; GO:0030424; GO:0030855; GO:0045296; GO:0048813; GO:0048854; GO:0051015; GO:0051823; GO:0061561
P31029	CGI_10027501	GO:0004760; GO:0005102; GO:0005759; GO:0005782; GO:0007219; GO:0008453; GO:0009436; GO:0016597; GO:0019265; GO:0019448; GO:0030170; GO:0042803; GO:0042853; GO:0043621; GO:0046724
P31062	CGI_10002139	
P31153	CGI_10007643	GO:0004478; GO:0005524; GO:0005829; GO:0006556; GO:0006730; GO:0032259; GO:0034214; GO:0042802; GO:0046872; GO:0048269; GO:0051291
P31228	CGI_10000745	GO:0005777; GO:0008445; GO:0046416; GO:0071949
P31228	CGI_10001375	GO:0005777; GO:0008445; GO:0046416; GO:0071949
P31241	CGI_10012541	GO:0005179; GO:0005576; GO:0030133
P31264	CGI_10024086	GO:0003700; GO:0005634; GO:0007381; GO:0007382; GO:0010906; GO:0043565; GO:0048728
P31313	CGI_10027385	GO:0000978; GO:0001077; GO:0001501; GO:0001656; GO:0001759; GO:0005654; GO:0005829; GO:0009952; GO:0009954; GO:0042733; GO:0045944; GO:0060272
P31316	CGI_10015548	GO:0002087; GO:0003677; GO:0005634; GO:0006351; GO:0006355; GO:0007389; GO:0007417; GO:0007420; GO:0021527; GO:0021544; GO:0021575; GO:0021798; GO:0021889; GO:0021978; GO:0030334; GO:0043565; GO:0045747; GO:0048663; GO:0048665; GO:0048714; GO:0048853; GO:0060163
P31319	CGI_10010758	GO:0005952; GO:0008603; GO:0030552
P31331	CGI_10008579	GO:0005344; GO:0005506; GO:0005576; GO:0005833; GO:0019825; GO:0020037
P31331	CGI_10009474	GO:0005344; GO:0005506; GO:0005576; GO:0005833; GO:0019825; GO:0020037
P31335	CGI_10005314	GO:0003937; GO:0004643; GO:0005829; GO:0006189; GO:0042803
P31356	CGI_10008282	GO:0004930; GO:0007601; GO:0007602; GO:0009881; GO:0016021; GO:0018298
P31396	CGI_10011713	GO:0000122; GO:0000977; GO:0003707; GO:0004879; GO:0004887; GO:0005634; GO:0006351; GO:0007552; GO:0008270; GO:0016319; GO:0040034; GO:0045944
P31396	CGI_10026051	GO:0000122; GO:0000977; GO:0003707; GO:0004879; GO:0004887; GO:0005634; GO:0006351; GO:0007552; GO:0008270; GO:0016319; GO:0040034; GO:0045944
P31409	CGI_10018499	GO:0000221; GO:0005524; GO:0005769; GO:0005829; GO:0005886; GO:0005903; GO:0007035; GO:0015991; GO:0016820; GO:0033181; GO:0046034; GO:0048471
P31422	CGI_10023811	GO:0001641; GO:0005887; GO:0019233; GO:0050804; GO:0051966; GO:0097449
P31423	CGI_10011788	GO:0004930; GO:0005516; GO:0005887; GO:0007196; GO:0008066; GO:0008285; GO:0014051; GO:0031175; GO:0035249; GO:0043066; GO:0043195; GO:0043198; GO:0043523; GO:0048306; GO:0048787; GO:0050805; GO:0051932; GO:0051966
P31423	CGI_10022899	GO:0004930; GO:0005516; GO:0005887; GO:0007196; GO:0008066; GO:0008285; GO:0014051; GO:0031175; GO:0035249; GO:0043066; GO:0043195; GO:0043198; GO:0043523; GO:0048306; GO:0048787; GO:0050805; GO:0051932; GO:0051966
P31430	CGI_10002630	GO:0005615; GO:0005634; GO:0005886; GO:0008239; GO:0008270; GO:0016324; GO:0016805; GO:0016999; GO:0030054; GO:0030336; GO:0031225; GO:0031528; GO:0034235; GO:0035690; GO:0043027; GO:0043066; GO:0043154; GO:0045177; GO:0050667; GO:0070062; GO:0070573; GO:0071277; GO:0071732; GO:0072341
P31478	CGI_10008695	GO:0015991; GO:0033180; GO:0046961
P31580	CGI_10008631	GO:0004222; GO:0008270; GO:0030133
P31580	CGI_10026159	GO:0004222; GO:0008270; GO:0030133
P31596	CGI_10022414	GO:0005314; GO:0005886; GO:0005887; GO:0006836; GO:0015501; GO:0015813; GO:0042734; GO:0043005; GO:0043197; GO:0043198; GO:0045202; GO:0070207; GO:0098712
P31597	CGI_10013151	GO:0005313; GO:0005886; GO:0015293; GO:0016021; GO:0016324; GO:0033229; GO:0042883; GO:0070779; GO:0089711
P31637	CGI_10014986	GO:0005887; GO:0006020; GO:0006814; GO:0007422; GO:0015293; GO:0015798; GO:0043576
P31639	CGI_10020249	GO:0005362; GO:0005412; GO:0005886; GO:0005887; GO:0005975; GO:0006810; GO:0016021; GO:0070062
P31645	CGI_10001332	GO:0001666; GO:0005330; GO:0005335; GO:0005829; GO:0005886; GO:0005887; GO:0006837; GO:0007584; GO:0007613; GO:0007623; GO:0008504; GO:0009636; GO:0010008; GO:0010628; GO:0012505; GO:0014064; GO:0015222; GO:0015844; GO:0017022; GO:0017075; GO:0017137; GO:0019811; GO:0021794; GO:0021941; GO:0032227; GO:0032355; GO:0035176; GO:0042136; GO:0042310; GO:0042493; GO:0042713; GO:0042803; GO:0043005; GO:0045121; GO:0045665; GO:0045787; GO:0046621; GO:0046872; GO:0048854; GO:0050998; GO:0051015; GO:0051259; GO:0051260; GO:0051583; GO:0051610; GO:0071300; GO:0071321; GO:0098793
P31685	CGI_10013706	GO:0005524; GO:0009698; GO:0016207
P31695	CGI_10012248	GO:0001569; GO:0001763; GO:0004872; GO:0005112; GO:0005509; GO:0005634; GO:0005783; GO:0005886; GO:0006351; GO:0006355; GO:0007219; GO:0008593; GO:0009790; GO:0009986; GO:0016021; GO:0030154; GO:0030879; GO:0031410; GO:0032880; GO:0045602; GO:0045746; GO:0045766; GO:0048845; GO:0070613; GO:1903849
P31695	CGI_10019042	GO:0001569; GO:0001763; GO:0004872; GO:0005112; GO:0005509; GO:0005634; GO:0005783; GO:0005886; GO:0006351; GO:0006355; GO:0007219; GO:0008593; GO:0009790; GO:0009986; GO:0016021; GO:0030154; GO:0030879; GO:0031410; GO:0032880; GO:0045602; GO:0045746; GO:0045766; GO:0048845; GO:0070613; GO:1903849
P31696	CGI_10007223	GO:0002162; GO:0004872; GO:0005509; GO:0005539; GO:0005576; GO:0005605; GO:0005615; GO:0005886; GO:0007158; GO:0007213; GO:0007399; GO:0007420; GO:0007528; GO:0008201; GO:0010977; GO:0016021; GO:0030054; GO:0030198; GO:0030297; GO:0030424; GO:0030548; GO:0031012; GO:0031532; GO:0031594; GO:0033691; GO:0035374; GO:0043113; GO:0043236; GO:0043237; GO:0043395; GO:0043547; GO:0045121; GO:0045178; GO:0045202; GO:0045887; GO:0045944; GO:0046847; GO:0050840; GO:0051491; GO:0071340
P31696	CGI_10009650	GO:0002162; GO:0004872; GO:0005509; GO:0005539; GO:0005576; GO:0005605; GO:0005615; GO:0005886; GO:0007158; GO:0007213; GO:0007399; GO:0007420; GO:0007528; GO:0008201; GO:0010977; GO:0016021; GO:0030054; GO:0030198; GO:0030297; GO:0030424; GO:0030548; GO:0031012; GO:0031532; GO:0031594; GO:0033691; GO:0035374; GO:0043113; GO:0043236; GO:0043237; GO:0043395; GO:0043547; GO:0045121; GO:0045178; GO:0045202; GO:0045887; GO:0045944; GO:0046847; GO:0050840; GO:0051491; GO:0071340
P31696	CGI_10011643	GO:0002162; GO:0004872; GO:0005509; GO:0005539; GO:0005576; GO:0005605; GO:0005615; GO:0005886; GO:0007158; GO:0007213; GO:0007399; GO:0007420; GO:0007528; GO:0008201; GO:0010977; GO:0016021; GO:0030054; GO:0030198; GO:0030297; GO:0030424; GO:0030548; GO:0031012; GO:0031532; GO:0031594; GO:0033691; GO:0035374; GO:0043113; GO:0043236; GO:0043237; GO:0043395; GO:0043547; GO:0045121; GO:0045178; GO:0045202; GO:0045887; GO:0045944; GO:0046847; GO:0050840; GO:0051491; GO:0071340
P31696	CGI_10014129	GO:0002162; GO:0004872; GO:0005509; GO:0005539; GO:0005576; GO:0005605; GO:0005615; GO:0005886; GO:0007158; GO:0007213; GO:0007399; GO:0007420; GO:0007528; GO:0008201; GO:0010977; GO:0016021; GO:0030054; GO:0030198; GO:0030297; GO:0030424; GO:0030548; GO:0031012; GO:0031532; GO:0031594; GO:0033691; GO:0035374; GO:0043113; GO:0043236; GO:0043237; GO:0043395; GO:0043547; GO:0045121; GO:0045178; GO:0045202; GO:0045887; GO:0045944; GO:0046847; GO:0050840; GO:0051491; GO:0071340
P31696	CGI_10016952	GO:0002162; GO:0004872; GO:0005509; GO:0005539; GO:0005576; GO:0005605; GO:0005615; GO:0005886; GO:0007158; GO:0007213; GO:0007399; GO:0007420; GO:0007528; GO:0008201; GO:0010977; GO:0016021; GO:0030054; GO:0030198; GO:0030297; GO:0030424; GO:0030548; GO:0031012; GO:0031532; GO:0031594; GO:0033691; GO:0035374; GO:0043113; GO:0043236; GO:0043237; GO:0043395; GO:0043547; GO:0045121; GO:0045178; GO:0045202; GO:0045887; GO:0045944; GO:0046847; GO:0050840; GO:0051491; GO:0071340
P31696	CGI_10017994	GO:0002162; GO:0004872; GO:0005509; GO:0005539; GO:0005576; GO:0005605; GO:0005615; GO:0005886; GO:0007158; GO:0007213; GO:0007399; GO:0007420; GO:0007528; GO:0008201; GO:0010977; GO:0016021; GO:0030054; GO:0030198; GO:0030297; GO:0030424; GO:0030548; GO:0031012; GO:0031532; GO:0031594; GO:0033691; GO:0035374; GO:0043113; GO:0043236; GO:0043237; GO:0043395; GO:0043547; GO:0045121; GO:0045178; GO:0045202; GO:0045887; GO:0045944; GO:0046847; GO:0050840; GO:0051491; GO:0071340
P31943	CGI_10007212	GO:0000398; GO:0003723; GO:0005634; GO:0005654; GO:0005829; GO:0006396; GO:0008266; GO:0008543; GO:0016020; GO:0016070; GO:0043484; GO:0071013
P32018	CGI_10024857	GO:0005578; GO:0005581; GO:0007155
P32019	CGI_10012539	GO:0001701; GO:0004439; GO:0005096; GO:0005793; GO:0005794; GO:0005829; GO:0005886; GO:0007165; GO:0007283; GO:0016020; GO:0016021; GO:0030317; GO:0030670; GO:0031901; GO:0043647; GO:0046856; GO:0046872; GO:0051056; GO:0052658; GO:0052659; GO:0070613
P32055	CGI_10001968	GO:0005737; GO:0009242; GO:0016853; GO:0042351; GO:0050577; GO:0050662
P32138	CGI_10019976	GO:0004553; GO:0005975; GO:0030246
P32189	CGI_10026662	GO:0004370; GO:0005524; GO:0005739; GO:0005741; GO:0005829; GO:0006071; GO:0006641; GO:0019432; GO:0019563; GO:0046167; GO:0070062
P32198	CGI_10013349	GO:0001676; GO:0004095; GO:0005739; GO:0005741; GO:0005743; GO:0006006; GO:0006635; GO:0006641; GO:0006810; GO:0009437; GO:0014070; GO:0016021; GO:0030855; GO:0031307; GO:0031998; GO:0032000; GO:0042493; GO:0042755; GO:0042802; GO:0043231; GO:0046320; GO:0050796; GO:0051260; GO:0071398; GO:1990698
P32233	CGI_10013642	GO:0005525; GO:0005829; GO:0005844; GO:0016020; GO:0016604; GO:0042802
P32238	CGI_10019611	GO:0001764; GO:0004951; GO:0005886; GO:0005887; GO:0007200; GO:0007204; GO:0007409; GO:0007584; GO:0007586; GO:0007631; GO:0030900; GO:0032870; GO:0038188; GO:0042277; GO:0046883; GO:1901652
P32240	CGI_10006695	GO:0004957; GO:0005622; GO:0005886; GO:0007188; GO:0007189; GO:0007254; GO:0016021; GO:0030278; GO:0032496; GO:0033624; GO:0042093; GO:0050710; GO:0050715; GO:0050728; GO:0050729; GO:0051492; GO:0060348; GO:0070371; GO:0071260; GO:0071380; GO:2000420
P32240	CGI_10016270	GO:0004957; GO:0005622; GO:0005886; GO:0007188; GO:0007189; GO:0007254; GO:0016021; GO:0030278; GO:0032496; GO:0033624; GO:0042093; GO:0050710; GO:0050715; GO:0050728; GO:0050729; GO:0051492; GO:0060348; GO:0070371; GO:0071260; GO:0071380; GO:2000420
